instance_name,problem_type,bool_capacity,filepath,num_customers,num_routes,fitness
R1_6_1.txt,GVRPTW,True,Sets/Vrp-Set-HG/R1_6_1.txt,600,140,47684.6856139267
R1_6_1.txt,GVRPTW,False,Sets/Vrp-Set-HG/R1_6_1.txt,600,140,47699.04936665187
R1_6_10.txt,GVRPTW,True,Sets/Vrp-Set-HG/R1_6_10.txt,600,80,30983.363206200025
R1_6_10.txt,GVRPTW,False,Sets/Vrp-Set-HG/R1_6_10.txt,600,77,30528.949557610962
R1_6_2.txt,GVRPTW,True,Sets/Vrp-Set-HG/R1_6_2.txt,600,110,40543.63804896066
R1_6_2.txt,GVRPTW,False,Sets/Vrp-Set-HG/R1_6_2.txt,600,109,40418.75224658421
R1_6_3.txt,GVRPTW,True,Sets/Vrp-Set-HG/R1_6_3.txt,600,93,33820.29958054341
R1_6_3.txt,GVRPTW,False,Sets/Vrp-Set-HG/R1_6_3.txt,600,92,33242.14113613414
R1_6_4.txt,GVRPTW,True,Sets/Vrp-Set-HG/R1_6_4.txt,600,71,27076.77879184274
R1_6_4.txt,GVRPTW,False,Sets/Vrp-Set-HG/R1_6_4.txt,600,59,23124.899231851065
R1_6_5.txt,GVRPTW,True,Sets/Vrp-Set-HG/R1_6_5.txt,600,129,44410.850112287095
R1_6_5.txt,GVRPTW,False,Sets/Vrp-Set-HG/R1_6_5.txt,600,129,44496.01342066255
R1_6_6.txt,GVRPTW,True,Sets/Vrp-Set-HG/R1_6_6.txt,600,105,38984.340746052956
R1_6_6.txt,GVRPTW,False,Sets/Vrp-Set-HG/R1_6_6.txt,600,105,38654.75613563488
R1_6_7.txt,GVRPTW,True,Sets/Vrp-Set-HG/R1_6_7.txt,600,86,32101.79873539261
R1_6_7.txt,GVRPTW,False,Sets/Vrp-Set-HG/R1_6_7.txt,600,81,31032.57303349833
R1_6_8.txt,GVRPTW,True,Sets/Vrp-Set-HG/R1_6_8.txt,600,69,26287.370093348374
R1_6_8.txt,GVRPTW,False,Sets/Vrp-Set-HG/R1_6_8.txt,600,57,22781.688581667477
R1_6_9.txt,GVRPTW,True,Sets/Vrp-Set-HG/R1_6_9.txt,600,101,36874.77075701651
R1_6_9.txt,GVRPTW,False,Sets/Vrp-Set-HG/R1_6_9.txt,600,103,37475.31186379342
R1_8_1.txt,GVRPTW,True,Sets/Vrp-Set-HG/R1_8_1.txt,800,202,89926.03829595623
R1_8_1.txt,GVRPTW,False,Sets/Vrp-Set-HG/R1_8_1.txt,800,202,89926.03829595623
R1_8_10.txt,GVRPTW,True,Sets/Vrp-Set-HG/R1_8_10.txt,800,111,57298.65640739184
R1_8_10.txt,GVRPTW,False,Sets/Vrp-Set-HG/R1_8_10.txt,800,106,55139.02199315994
R1_8_2.txt,GVRPTW,True,Sets/Vrp-Set-HG/R1_8_2.txt,800,163,77213.9158276509
R1_8_2.txt,GVRPTW,False,Sets/Vrp-Set-HG/R1_8_2.txt,800,161,75888.38331691756
R1_8_3.txt,GVRPTW,True,Sets/Vrp-Set-HG/R1_8_3.txt,800,136,64519.491336632826
R1_8_3.txt,GVRPTW,False,Sets/Vrp-Set-HG/R1_8_3.txt,800,131,61912.034343122024
R1_8_4.txt,GVRPTW,True,Sets/Vrp-Set-HG/R1_8_4.txt,800,92,45396.81779985556
R1_8_4.txt,GVRPTW,False,Sets/Vrp-Set-HG/R1_8_4.txt,800,72,38028.61371995304
R1_8_5.txt,GVRPTW,True,Sets/Vrp-Set-HG/R1_8_5.txt,800,168,78251.26837280861
R1_8_5.txt,GVRPTW,False,Sets/Vrp-Set-HG/R1_8_5.txt,800,168,78264.4969871401
R1_8_6.txt,GVRPTW,True,Sets/Vrp-Set-HG/R1_8_6.txt,800,140,69386.63518942385
R1_8_6.txt,GVRPTW,False,Sets/Vrp-Set-HG/R1_8_6.txt,800,140,68883.02285009772
R1_8_7.txt,GVRPTW,True,Sets/Vrp-Set-HG/R1_8_7.txt,800,119,58460.374526232044
R1_8_7.txt,GVRPTW,False,Sets/Vrp-Set-HG/R1_8_7.txt,800,110,55097.51121489433
R1_8_8.txt,GVRPTW,True,Sets/Vrp-Set-HG/R1_8_8.txt,800,87,43614.733428501895
R1_8_8.txt,GVRPTW,False,Sets/Vrp-Set-HG/R1_8_8.txt,800,65,34950.77127236953
R1_8_9.txt,GVRPTW,True,Sets/Vrp-Set-HG/R1_8_9.txt,800,145,69740.01743861844
R1_8_9.txt,GVRPTW,False,Sets/Vrp-Set-HG/R1_8_9.txt,800,145,69642.4859130431
R2_10_1.txt,GVRPTW,True,Sets/Vrp-Set-HG/R2_10_1.txt,1000,135,90158.12890715068
R2_10_1.txt,GVRPTW,False,Sets/Vrp-Set-HG/R2_10_1.txt,1000,135,90158.12890715068
R2_10_10.txt,GVRPTW,True,Sets/Vrp-Set-HG/R2_10_10.txt,1000,82,68643.83765823508
R2_10_10.txt,GVRPTW,False,Sets/Vrp-Set-HG/R2_10_10.txt,1000,82,68643.83765823508
R2_10_2.txt,GVRPTW,True,Sets/Vrp-Set-HG/R2_10_2.txt,1000,118,84483.07099310053
R2_10_2.txt,GVRPTW,False,Sets/Vrp-Set-HG/R2_10_2.txt,1000,118,84483.07099310053
R2_10_3.txt,GVRPTW,True,Sets/Vrp-Set-HG/R2_10_3.txt,1000,88,64816.681380550355
R2_10_3.txt,GVRPTW,False,Sets/Vrp-Set-HG/R2_10_3.txt,1000,88,64589.74598474755
R2_10_4.txt,GVRPTW,True,Sets/Vrp-Set-HG/R2_10_4.txt,1000,63,48280.77380916328
R2_10_4.txt,GVRPTW,False,Sets/Vrp-Set-HG/R2_10_4.txt,1000,54,43810.330737016375
R2_10_5.txt,GVRPTW,True,Sets/Vrp-Set-HG/R2_10_5.txt,1000,108,78225.77357577428
R2_10_5.txt,GVRPTW,False,Sets/Vrp-Set-HG/R2_10_5.txt,1000,108,78225.77357577428
R2_10_6.txt,GVRPTW,True,Sets/Vrp-Set-HG/R2_10_6.txt,1000,92,70724.6608316946
R2_10_6.txt,GVRPTW,False,Sets/Vrp-Set-HG/R2_10_6.txt,1000,92,70724.6608316946
R2_10_7.txt,GVRPTW,True,Sets/Vrp-Set-HG/R2_10_7.txt,1000,73,59480.16794393833
R2_10_7.txt,GVRPTW,False,Sets/Vrp-Set-HG/R2_10_7.txt,1000,74,59360.707660656175
R2_10_8.txt,GVRPTW,True,Sets/Vrp-Set-HG/R2_10_8.txt,1000,48,39773.02071354721
R2_10_8.txt,GVRPTW,False,Sets/Vrp-Set-HG/R2_10_8.txt,1000,49,40388.185490144264
R2_10_9.txt,GVRPTW,True,Sets/Vrp-Set-HG/R2_10_9.txt,1000,95,73553.0791134891
R2_10_9.txt,GVRPTW,False,Sets/Vrp-Set-HG/R2_10_9.txt,1000,95,73553.0791134891
R2_2_1.txt,GVRPTW,True,Sets/Vrp-Set-HG/R2_2_1.txt,200,30,7525.708865030253
R2_2_1.txt,GVRPTW,False,Sets/Vrp-Set-HG/R2_2_1.txt,200,30,7525.708865030253
R2_2_10.txt,GVRPTW,True,Sets/Vrp-Set-HG/R2_2_10.txt,200,11,4471.317403238376
R2_2_10.txt,GVRPTW,False,Sets/Vrp-Set-HG/R2_2_10.txt,200,11,4471.317403238376
R2_2_2.txt,GVRPTW,True,Sets/Vrp-Set-HG/R2_2_2.txt,200,28,7088.006427028523
R2_2_2.txt,GVRPTW,False,Sets/Vrp-Set-HG/R2_2_2.txt,200,28,7088.006427028523
R2_2_3.txt,GVRPTW,True,Sets/Vrp-Set-HG/R2_2_3.txt,200,22,5972.589059428016
R2_2_3.txt,GVRPTW,False,Sets/Vrp-Set-HG/R2_2_3.txt,200,22,5972.589059428016
R2_2_4.txt,GVRPTW,True,Sets/Vrp-Set-HG/R2_2_4.txt,200,13,4245.378005718967
R2_2_4.txt,GVRPTW,False,Sets/Vrp-Set-HG/R2_2_4.txt,200,12,3805.671565456851
R2_2_5.txt,GVRPTW,True,Sets/Vrp-Set-HG/R2_2_5.txt,200,20,6064.963486530052
R2_2_5.txt,GVRPTW,False,Sets/Vrp-Set-HG/R2_2_5.txt,200,20,6064.963486530052
R2_2_6.txt,GVRPTW,True,Sets/Vrp-Set-HG/R2_2_6.txt,200,17,5550.364111233352
R2_2_6.txt,GVRPTW,False,Sets/Vrp-Set-HG/R2_2_6.txt,200,17,5550.364111233352
R2_2_7.txt,GVRPTW,True,Sets/Vrp-Set-HG/R2_2_7.txt,200,14,5237.68965742438
R2_2_7.txt,GVRPTW,False,Sets/Vrp-Set-HG/R2_2_7.txt,200,14,5237.68965742438
R2_2_8.txt,GVRPTW,True,Sets/Vrp-Set-HG/R2_2_8.txt,200,11,3928.4812364687923
R2_2_8.txt,GVRPTW,False,Sets/Vrp-Set-HG/R2_2_8.txt,200,10,3734.612900882909
R2_2_9.txt,GVRPTW,True,Sets/Vrp-Set-HG/R2_2_9.txt,200,16,5591.246233699839
R2_2_9.txt,GVRPTW,False,Sets/Vrp-Set-HG/R2_2_9.txt,200,16,5591.246233699839
R2_4_1.txt,GVRPTW,True,Sets/Vrp-Set-HG/R2_4_1.txt,400,53,16361.13785603727
R2_4_1.txt,GVRPTW,False,Sets/Vrp-Set-HG/R2_4_1.txt,400,53,16361.13785603727
R2_4_10.txt,GVRPTW,True,Sets/Vrp-Set-HG/R2_4_10.txt,400,22,11225.279979315323
R2_4_10.txt,GVRPTW,False,Sets/Vrp-Set-HG/R2_4_10.txt,400,22,11225.279979315323
R2_4_2.txt,GVRPTW,True,Sets/Vrp-Set-HG/R2_4_2.txt,400,46,16366.37813831436
R2_4_2.txt,GVRPTW,False,Sets/Vrp-Set-HG/R2_4_2.txt,400,46,16366.37813831436
R2_4_3.txt,GVRPTW,True,Sets/Vrp-Set-HG/R2_4_3.txt,400,36,13304.557796162748
R2_4_3.txt,GVRPTW,False,Sets/Vrp-Set-HG/R2_4_3.txt,400,36,13304.557796162748
R2_4_4.txt,GVRPTW,True,Sets/Vrp-Set-HG/R2_4_4.txt,400,25,9235.231349089416
R2_4_4.txt,GVRPTW,False,Sets/Vrp-Set-HG/R2_4_4.txt,400,25,9271.937709907728
R2_4_5.txt,GVRPTW,True,Sets/Vrp-Set-HG/R2_4_5.txt,400,36,14187.219983787461
R2_4_5.txt,GVRPTW,False,Sets/Vrp-Set-HG/R2_4_5.txt,400,36,14187.219983787461
R2_4_6.txt,GVRPTW,True,Sets/Vrp-Set-HG/R2_4_6.txt,400,30,13011.977240639155
R2_4_6.txt,GVRPTW,False,Sets/Vrp-Set-HG/R2_4_6.txt,400,30,13011.977240639155
R2_4_7.txt,GVRPTW,True,Sets/Vrp-Set-HG/R2_4_7.txt,400,25,11623.87331271916
R2_4_7.txt,GVRPTW,False,Sets/Vrp-Set-HG/R2_4_7.txt,400,25,11623.87331271916
R2_4_8.txt,GVRPTW,True,Sets/Vrp-Set-HG/R2_4_8.txt,400,20,8489.244781845988
R2_4_8.txt,GVRPTW,False,Sets/Vrp-Set-HG/R2_4_8.txt,400,20,8737.978412371907
R2_4_9.txt,GVRPTW,True,Sets/Vrp-Set-HG/R2_4_9.txt,400,34,13444.379418163895
R2_4_9.txt,GVRPTW,False,Sets/Vrp-Set-HG/R2_4_9.txt,400,34,13444.379418163895
R2_6_1.txt,GVRPTW,True,Sets/Vrp-Set-HG/R2_6_1.txt,600,74,34243.83904533366
R2_6_1.txt,GVRPTW,False,Sets/Vrp-Set-HG/R2_6_1.txt,600,74,34243.83904533366
R2_6_10.txt,GVRPTW,True,Sets/Vrp-Set-HG/R2_6_10.txt,600,32,23919.27492093612
R2_6_10.txt,GVRPTW,False,Sets/Vrp-Set-HG/R2_6_10.txt,600,32,23919.27492093612
R2_6_2.txt,GVRPTW,True,Sets/Vrp-Set-HG/R2_6_2.txt,600,68,32360.521588588035
R2_6_2.txt,GVRPTW,False,Sets/Vrp-Set-HG/R2_6_2.txt,600,68,32360.521588588035
R2_6_3.txt,GVRPTW,True,Sets/Vrp-Set-HG/R2_6_3.txt,600,48,25189.172968331626
R2_6_3.txt,GVRPTW,False,Sets/Vrp-Set-HG/R2_6_3.txt,600,46,24388.486423443188
R2_6_4.txt,GVRPTW,True,Sets/Vrp-Set-HG/R2_6_4.txt,600,39,19054.719278838747
R2_6_4.txt,GVRPTW,False,Sets/Vrp-Set-HG/R2_6_4.txt,600,39,18224.86962983093
R2_6_5.txt,GVRPTW,True,Sets/Vrp-Set-HG/R2_6_5.txt,600,59,30449.96761732266
R2_6_5.txt,GVRPTW,False,Sets/Vrp-Set-HG/R2_6_5.txt,600,59,30449.96761732266
R2_6_6.txt,GVRPTW,True,Sets/Vrp-Set-HG/R2_6_6.txt,600,51,28165.619786030667
R2_6_6.txt,GVRPTW,False,Sets/Vrp-Set-HG/R2_6_6.txt,600,51,28165.619786030667
R2_6_7.txt,GVRPTW,True,Sets/Vrp-Set-HG/R2_6_7.txt,600,39,23103.802136974475
R2_6_7.txt,GVRPTW,False,Sets/Vrp-Set-HG/R2_6_7.txt,600,40,23529.127132068294
R2_6_8.txt,GVRPTW,True,Sets/Vrp-Set-HG/R2_6_8.txt,600,29,16583.122450224288
R2_6_8.txt,GVRPTW,False,Sets/Vrp-Set-HG/R2_6_8.txt,600,32,17414.37507142778
R2_6_9.txt,GVRPTW,True,Sets/Vrp-Set-HG/R2_6_9.txt,600,52,29237.012098418283
R2_6_9.txt,GVRPTW,False,Sets/Vrp-Set-HG/R2_6_9.txt,600,52,29237.012098418283
R2_8_1.txt,GVRPTW,True,Sets/Vrp-Set-HG/R2_8_1.txt,800,106,59178.2757632481
R2_8_1.txt,GVRPTW,False,Sets/Vrp-Set-HG/R2_8_1.txt,800,106,59178.2757632481
R2_8_10.txt,GVRPTW,True,Sets/Vrp-Set-HG/R2_8_10.txt,800,53,42343.209714478166
R2_8_10.txt,GVRPTW,False,Sets/Vrp-Set-HG/R2_8_10.txt,800,53,42343.209714478166
R2_8_2.txt,GVRPTW,True,Sets/Vrp-Set-HG/R2_8_2.txt,800,95,56853.35760342234
R2_8_2.txt,GVRPTW,False,Sets/Vrp-Set-HG/R2_8_2.txt,800,95,56853.35760342234
R2_8_3.txt,GVRPTW,True,Sets/Vrp-Set-HG/R2_8_3.txt,800,75,47042.2526279428
R2_8_3.txt,GVRPTW,False,Sets/Vrp-Set-HG/R2_8_3.txt,800,75,47145.54459804319
R2_8_4.txt,GVRPTW,True,Sets/Vrp-Set-HG/R2_8_4.txt,800,48,32052.981589261064
R2_8_4.txt,GVRPTW,False,Sets/Vrp-Set-HG/R2_8_4.txt,800,47,32577.332987874284
R2_8_5.txt,GVRPTW,True,Sets/Vrp-Set-HG/R2_8_5.txt,800,85,51561.515692949324
R2_8_5.txt,GVRPTW,False,Sets/Vrp-Set-HG/R2_8_5.txt,800,85,51561.515692949324
R2_8_6.txt,GVRPTW,True,Sets/Vrp-Set-HG/R2_8_6.txt,800,69,47951.27888184403
R2_8_6.txt,GVRPTW,False,Sets/Vrp-Set-HG/R2_8_6.txt,800,69,47951.27888184403
R2_8_7.txt,GVRPTW,True,Sets/Vrp-Set-HG/R2_8_7.txt,800,61,41487.98989955825
R2_8_7.txt,GVRPTW,False,Sets/Vrp-Set-HG/R2_8_7.txt,800,59,40987.33662161621
R2_8_8.txt,GVRPTW,True,Sets/Vrp-Set-HG/R2_8_8.txt,800,37,29176.202804583943
R2_8_8.txt,GVRPTW,False,Sets/Vrp-Set-HG/R2_8_8.txt,800,37,29834.321612000786
R2_8_9.txt,GVRPTW,True,Sets/Vrp-Set-HG/R2_8_9.txt,800,74,50774.77791537046
R2_8_9.txt,GVRPTW,False,Sets/Vrp-Set-HG/R2_8_9.txt,800,74,50774.77791537046
data-A0-N030.xml,GVRP,True,Sets/felipe-et-al-2014/data-A0-N030.xml,30,3,850.772032407565
data-A0-N030_red.xml,GVRP,True,Sets/felipe-et-al-2014/data-A0-N030_red.xml,5,1,214.566212068041
data-A1-N030.xml,GVRP,True,Sets/felipe-et-al-2014/data-A1-N030.xml,30,3,851.4015800932351
data-A2-N030.xml,GVRP,True,Sets/felipe-et-al-2014/data-A2-N030.xml,30,3,773.8986428566589
data-A3-N030.xml,GVRP,True,Sets/felipe-et-al-2014/data-A3-N030.xml,30,3,950.7050120347823
data-A4-N030.xml,GVRP,True,Sets/felipe-et-al-2014/data-A4-N030.xml,30,3,987.4534272709211
data-A5-N030.xml,GVRP,True,Sets/felipe-et-al-2014/data-A5-N030.xml,30,3,787.9294880093853
data-A6-N030.xml,GVRP,True,Sets/felipe-et-al-2014/data-A6-N030.xml,30,3,827.6925044350286
data-A7-N030.xml,GVRP,True,Sets/felipe-et-al-2014/data-A7-N030.xml,30,3,927.9175347877165
data-A8-N030.xml,GVRP,True,Sets/felipe-et-al-2014/data-A8-N030.xml,30,3,921.3860311939329
data-A9-N030.xml,GVRP,True,Sets/felipe-et-al-2014/data-A9-N030.xml,30,3,830.3095850853765
data-B0-N030.xml,GVRP,True,Sets/felipe-et-al-2014/data-B0-N030.xml,30,3,512.0364650524547
data-B1-N030.xml,GVRP,True,Sets/felipe-et-al-2014/data-B1-N030.xml,30,3,491.25201829675876
data-B2-N030.xml,GVRP,True,Sets/felipe-et-al-2014/data-B2-N030.xml,30,3,657.7078317033372
data-B3-N030.xml,GVRP,True,Sets/felipe-et-al-2014/data-B3-N030.xml,30,3,618.6676654391308
data-B4-N030.xml,GVRP,True,Sets/felipe-et-al-2014/data-B4-N030.xml,30,3,600.7393661031424
data-B5-N030.xml,GVRP,True,Sets/felipe-et-al-2014/data-B5-N030.xml,30,3,609.0633202561186
data-B6-N030.xml,GVRP,True,Sets/felipe-et-al-2014/data-B6-N030.xml,30,3,616.4347884973874
data-B7-N030.xml,GVRP,True,Sets/felipe-et-al-2014/data-B7-N030.xml,30,3,566.5423775511272
data-B8-N030.xml,GVRP,True,Sets/felipe-et-al-2014/data-B8-N030.xml,30,3,580.3677643144921
data-B9-N030.xml,GVRP,True,Sets/felipe-et-al-2014/data-B9-N030.xml,30,3,603.2373829907762
data-C0-N030.xml,GVRP,True,Sets/felipe-et-al-2014/data-C0-N030.xml,30,3,934.4950956085743
data-C1-N030.xml,GVRP,True,Sets/felipe-et-al-2014/data-C1-N030.xml,30,3,860.1296494240595
data-C2-N030.xml,GVRP,True,Sets/felipe-et-al-2014/data-C2-N030.xml,30,3,757.5962507212564
data-C3-N030.xml,GVRP,True,Sets/felipe-et-al-2014/data-C3-N030.xml,30,3,968.3990684249623
data-C4-N030.xml,GVRP,True,Sets/felipe-et-al-2014/data-C4-N030.xml,30,3,1060.8311821421653
data-C5-N030.xml,GVRP,True,Sets/felipe-et-al-2014/data-C5-N030.xml,30,3,825.4905627071669
data-C6-N030.xml,GVRP,True,Sets/felipe-et-al-2014/data-C6-N030.xml,30,3,1012.0486491711489
data-C7-N030.xml,GVRP,True,Sets/felipe-et-al-2014/data-C7-N030.xml,30,3,872.6229544187255
data-C8-N030.xml,GVRP,True,Sets/felipe-et-al-2014/data-C8-N030.xml,30,3,964.4760122134726
data-C9-N030.xml,GVRP,True,Sets/felipe-et-al-2014/data-C9-N030.xml,30,3,848.9645428405132
data-D0-N030.xml,GVRP,True,Sets/felipe-et-al-2014/data-D0-N030.xml,30,3,512.0364650524547
data-D1-N030.xml,GVRP,True,Sets/felipe-et-al-2014/data-D1-N030.xml,30,3,491.25201829675876
data-D2-N030.xml,GVRP,True,Sets/felipe-et-al-2014/data-D2-N030.xml,30,3,658.5984838092658
data-D3-N030.xml,GVRP,True,Sets/felipe-et-al-2014/data-D3-N030.xml,30,3,633.2615968996588
data-D4-N030.xml,GVRP,True,Sets/felipe-et-al-2014/data-D4-N030.xml,30,3,600.7393661031424
data-D5-N030.xml,GVRP,True,Sets/felipe-et-al-2014/data-D5-N030.xml,30,3,611.7140730982775
data-D6-N030.xml,GVRP,True,Sets/felipe-et-al-2014/data-D6-N030.xml,30,3,628.137490770562
data-D7-N030.xml,GVRP,True,Sets/felipe-et-al-2014/data-D7-N030.xml,30,3,595.2001694434424
data-D8-N030.xml,GVRP,True,Sets/felipe-et-al-2014/data-D8-N030.xml,30,3,580.3677643144921
data-D9-N030.xml,GVRP,True,Sets/felipe-et-al-2014/data-D9-N030.xml,30,3,609.3160798827226
data-A0-N030.xml,GVRP,False,Sets/felipe-et-al-2014/data-A0-N030.xml,30,1,718.9951287578044
data-A0-N030_red.xml,GVRP,False,Sets/felipe-et-al-2014/data-A0-N030_red.xml,5,1,214.566212068041
data-A1-N030.xml,GVRP,False,Sets/felipe-et-al-2014/data-A1-N030.xml,30,1,797.1231903720079
data-A2-N030.xml,GVRP,False,Sets/felipe-et-al-2014/data-A2-N030.xml,30,1,734.681799369777
data-A3-N030.xml,GVRP,False,Sets/felipe-et-al-2014/data-A3-N030.xml,30,1,857.2442238670152
data-A4-N030.xml,GVRP,False,Sets/felipe-et-al-2014/data-A4-N030.xml,30,1,656.2803946983686
data-A5-N030.xml,GVRP,False,Sets/felipe-et-al-2014/data-A5-N030.xml,30,1,718.9703486053195
data-A6-N030.xml,GVRP,False,Sets/felipe-et-al-2014/data-A6-N030.xml,30,1,809.2409077121587
data-A7-N030.xml,GVRP,False,Sets/felipe-et-al-2014/data-A7-N030.xml,30,1,779.8485219618515
data-A8-N030.xml,GVRP,False,Sets/felipe-et-al-2014/data-A8-N030.xml,30,1,744.1709790955047
data-A9-N030.xml,GVRP,False,Sets/felipe-et-al-2014/data-A9-N030.xml,30,1,708.3437373515899
data-B0-N030.xml,GVRP,False,Sets/felipe-et-al-2014/data-B0-N030.xml,30,1,375.73253943272664
data-B1-N030.xml,GVRP,False,Sets/felipe-et-al-2014/data-B1-N030.xml,30,1,424.81353296063344
data-B2-N030.xml,GVRP,False,Sets/felipe-et-al-2014/data-B2-N030.xml,30,1,463.4651861946609
data-B3-N030.xml,GVRP,False,Sets/felipe-et-al-2014/data-B3-N030.xml,30,1,430.965941105652
data-B4-N030.xml,GVRP,False,Sets/felipe-et-al-2014/data-B4-N030.xml,30,1,348.0001823320997
data-B5-N030.xml,GVRP,False,Sets/felipe-et-al-2014/data-B5-N030.xml,30,1,339.94504952089324
data-B6-N030.xml,GVRP,False,Sets/felipe-et-al-2014/data-B6-N030.xml,30,1,368.56910167832467
data-B7-N030.xml,GVRP,False,Sets/felipe-et-al-2014/data-B7-N030.xml,30,1,416.3940505074299
data-B8-N030.xml,GVRP,False,Sets/felipe-et-al-2014/data-B8-N030.xml,30,1,385.0912793580418
data-B9-N030.xml,GVRP,False,Sets/felipe-et-al-2014/data-B9-N030.xml,30,1,358.48754619730613
data-C0-N030.xml,GVRP,False,Sets/felipe-et-al-2014/data-C0-N030.xml,30,1,854.4747585740041
data-C1-N030.xml,GVRP,False,Sets/felipe-et-al-2014/data-C1-N030.xml,30,1,822.3566728949332
data-C2-N030.xml,GVRP,False,Sets/felipe-et-al-2014/data-C2-N030.xml,30,1,872.7121014452756
data-C3-N030.xml,GVRP,False,Sets/felipe-et-al-2014/data-C3-N030.xml,30,1,944.2245100872553
data-C4-N030.xml,GVRP,False,Sets/felipe-et-al-2014/data-C4-N030.xml,30,1,674.341940389686
data-C5-N030.xml,GVRP,False,Sets/felipe-et-al-2014/data-C5-N030.xml,30,1,771.7160565800059
data-C6-N030.xml,GVRP,False,Sets/felipe-et-al-2014/data-C6-N030.xml,30,1,811.737879710958
data-C7-N030.xml,GVRP,False,Sets/felipe-et-al-2014/data-C7-N030.xml,30,1,789.3703183301465
data-C8-N030.xml,GVRP,False,Sets/felipe-et-al-2014/data-C8-N030.xml,30,1,854.5012553424858
data-C9-N030.xml,GVRP,False,Sets/felipe-et-al-2014/data-C9-N030.xml,30,1,709.1825733139449
data-D0-N030.xml,GVRP,False,Sets/felipe-et-al-2014/data-D0-N030.xml,30,1,375.73253943272664
data-D1-N030.xml,GVRP,False,Sets/felipe-et-al-2014/data-D1-N030.xml,30,1,412.34343100318
data-D2-N030.xml,GVRP,False,Sets/felipe-et-al-2014/data-D2-N030.xml,30,1,394.9164840147477
data-D3-N030.xml,GVRP,False,Sets/felipe-et-al-2014/data-D3-N030.xml,30,1,403.03405040494397
data-D4-N030.xml,GVRP,False,Sets/felipe-et-al-2014/data-D4-N030.xml,30,1,398.56160030548176
data-D5-N030.xml,GVRP,False,Sets/felipe-et-al-2014/data-D5-N030.xml,30,1,427.6936895038341
data-D6-N030.xml,GVRP,False,Sets/felipe-et-al-2014/data-D6-N030.xml,30,1,368.56910167832467
data-D7-N030.xml,GVRP,False,Sets/felipe-et-al-2014/data-D7-N030.xml,30,1,418.2315780349847
data-D8-N030.xml,GVRP,False,Sets/felipe-et-al-2014/data-D8-N030.xml,30,1,398.7914282868307
data-D9-N030.xml,GVRP,False,Sets/felipe-et-al-2014/data-D9-N030.xml,30,1,375.7565774605527
